bookmeter_url,isbn_or_asin,book_title,author,publisher,published_date,exist_in_UTokyo,utokyo_opac
https://bookmeter.com/books/7966825,0262018993,"Computability: Turing, Gödel, Church, and Beyond",,The MIT Press,2013-06-07,Yes,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB12927334
https://bookmeter.com/books/639331,0821803158,"Spectral graph theory (Regional conference series in mathematics, no. 92)","Chung,FanR.K. CBMSConferenceonRecentAdvancesinSpectralGraphTheory",Published for the Conference Board of the Mathematical Sciences by the American Mathematical Society,1997,Yes,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA54465056
https://bookmeter.com/books/20720201,0471370460,The Probabilistic Method (Wiley Series in Discrete Mathematics and Optimization),"Alon, Noga,Spencer, Joel H.",Wiley-Interscience,2000-08-24,Yes,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA49042541
https://bookmeter.com/books/4698946,0198528175,Graphs and Homomorphisms (Oxford Lecture Series in Mathematics & Its Applications),"Hell, Pavol,Nesetril, Jaroslav",Oxford University Press,2004-09-30,Yes,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA68453882
https://bookmeter.com/books/17173848,1466505192,The Universal Computer: The Road from Leibniz to Turing,"Davis, Martin",A K Peters/CRC Press,2011-12-15,No,
https://bookmeter.com/books/7830064,0387954449,Computational Excursions in Analysis and Number Theory (CMS Books in Mathematics),"Borwein, Peter",Springer,2002-07-12,Yes,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA58230735
https://bookmeter.com/books/7542188,3540200320,The Parametric Lambda Calculus: A Metamodel for Computation (Texts in Theoretical Computer Science. An EATCS Series),"Ronchi Della Rocca, Simona,Paolini, Luca",Springer,2004-07-05,Yes,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA68047906
https://bookmeter.com/books/3341325,0444516220,"Logic and the Modalities in the Twentieth Century (Volume 7) (Handbook of the History of Logic, Volume 7)","Gabbay, Dov M.,Woods, John",North Holland,2006-07-25,Yes,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA77832983
https://bookmeter.com/books/6955751,9810247362,Mathematical Logic in the 20th Century,"Sacks, Gerald E.",World Scientific Pub Co Inc,2003-08-14,Yes,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA63333679
https://bookmeter.com/books/4128861,0262182211,"Handbook of Automated Reasoning, Vol. 1 (Volume 1)","Robinson, J. A. (john Alan),Voronkov, Andrei",The MIT Press,2001,No,
https://bookmeter.com/books/22070573,026218222X,Handbook of Automated Reasoning,,The MIT Press,2001,No,
https://bookmeter.com/books/8003711,0691160449,"Three Views of Logic: Mathematics, Philosophy, and Computer Science","Loveland, Donald W.,Hodel, Richard,Sterrett, S. G.",Princeton University Press,2014-01-26,Yes,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB14636274
https://bookmeter.com/books/2511559,052154310X,Logic in Computer Science: Modelling and Reasoning about Systems,"Huth, Michael",Cambridge University Press,2004-08-01,Yes,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA68182231
https://bookmeter.com/books/13066106,0521064791,"Mathematical Theory of Domains (Cambridge Tracts in Theoretical Computer Science, Series Number 22)","Stoltenberg-Hansen, V.,Lindström, I.,Griffor, E. R.",Cambridge University Press,2008-06-12,No,
https://bookmeter.com/books/7538242,1852334649,"Introduction to Languages, Machines, and Logic","Parkes, Alan P.",Springer,2002-04-26,Yes,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA57020919
https://bookmeter.com/books/7205063,0486201198,My Best Puzzles in Logic and Reasoning (Dover Recreational Math),"Phillips, Hubert",Dover Publications,2012-02-29,No,
