isbn_or_asin,book_title,author,publisher,published_date,utokyo_opac
4000298968,テキストアナリティクスの基礎と実践 1 (テキストアナリティクス),"金,明哲,1954- 金,明哲,1954-",岩波書店,202103,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC06431783
479520120X,数論を学ぶ人のための相互法則入門 18 (数理情報科学シリーズ),"平松,豊一,1937-",星雲社,199805,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA35679868
4535559473,地域データ分析入門 = Introduction to Regional Data Analysis : すぐに役立つEBPM実践ガイドブック,"林,宜嗣,1951- 林,亮輔,1983- 高林,喜久生,1953- 林,勇貴,1988- ほか",日本評論社,202112,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC11791427
4845921324,映像クリエイターのための完全独学マニュアル,,フィルムアート社,20221026,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC17391975
4254122128,基礎からのベイズ統計学 : ハミルトニアンモンテカルロ法による実践的入門,"豊田,秀樹,1961-",朝倉書店,201506,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB18938264
4845921170,色のコードを読む,ポール・シンプソン／著 中山ゆかり／翻訳,フィルムアート社,20221224,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD00226632
4814400799,脳に収まるコードの書き方 : 複雑さを避け持続可能にするための経験則とテクニック,"Seemann,Mark 吉羽,龍太郎 原田,騎郎",オーム社,202406,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD07378220
4771036543,聖家族の終焉とおじさんの逆襲 = Das Ende der Heiligen Familie und der Gegenangriff des Onkels : 両大戦間期ドイツ児童文学の世界,"佐藤,文彦,1973-",晃洋書房,202212,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC18881379
427423116X,Pythonで学ぶ効果検証入門 = Learn Impact Evaluation With Python,"安井,翔太 伊藤,寛武 金子,雄祐",オーム社,202405,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD07209154
4320124960,機械学習 : ベイズと最適化の観点から,"Theodoridis,Sergios,1951- 岩野,和生 中島,秀之,1952-",共立出版,202212,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC18912508
4065225493,これならわかる機械学習入門 = Understanding Machine Learning from Scratch,"富谷,昭夫",講談社,202103,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC06494262
4297111179,効果検証入門 : 正しい比較のための因果推論/計量経済学の基礎,"安井,翔太 ホクソエム",技術評論社,202001,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB29538290
4758121214,基礎から学ぶ統計学,"中原,治,1966-",羊土社,202209,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC16787507
4807920294,データサイエンスと機械学習 : 理論からPythonによる実装まで (DIGITAL FOREST),"Kroese,DirkP Botev,ZdravkoI.,1982- Taimre,Thomas,1983- ほか",東京化学同人,202212,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC18727710
4254114850,固有値問題30講 10 (数学30講シリーズ),"志賀,浩二,1930-",朝倉書店,199104,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BN06247770
4627097034,ベイズデータ解析,"Gelman,Andrew Carlin,JohnB Stern,HalSteven ほか",森北出版,202406,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD07649394
4903814874,時系列分析と状態空間モデルの基礎 = Foundations of Time Series Analysis and State Space Models : RとStanで学ぶ理論と実装,"馬場,真哉,1990-",プレアデス出版,201803,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB25542434
4334044689,日本の少子化対策はなぜ失敗したのか? : 結婚・出産が回避される本当の原因 1067 (光文社新書),"山田,昌弘,1957-",光文社,202005,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB30607674
4065347823,グラフニューラルネットワーク = Graph Neural Networks (機械学習プロフェッショナルシリーズ),"佐藤,竜馬,1996- 杉山,将",講談社,202404,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD0659685X
4535540284,定量的マクロ経済学と数値計算,北尾早霧 砂川武貴 山田知明,日本評論社,,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD07376881
4062573962,制御工学の考え方 : 産業革命は「制御」からはじまった (ブルーバックス),"木村,英紀,1941-",講談社,200212,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA60067160
4274231534,Pythonによる制御工学入門,"南,裕樹,1982-",オーム社,202401,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD05301360
4065301211,はじめての現代制御理論 = A 1st Course in Modern Control Theory,"佐藤,和也,制御工学 下本,陽一 熊澤,典良",講談社,202212,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC18846334
4065137470,はじめての制御工学 = A 1st Course in Control Engineering,"佐藤,和也,制御工学 平元,和彦 平田,研二",講談社,201811,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB27287087
4274224309,実践ロボット制御 : 基礎から動力学まで,"細田,耕,1965-",オーム社,201911,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB29197702
4263731638,マイナーエマージェンシー,"大滝,純司,1958- 齊藤,裕之 Buttaravoli,PhilipM Leffler,StephenM",医歯薬出版,201503,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB18444231
4065146852,"線形性・固有値・テンソル = Linearity,Eigenvalue,Tensor : 〈線形代数〉応用への最短コース","原,啓介,1968-",講談社,201902,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB27796579
4903342611,整数の分割,G.アンドリュース／著 Ｋ．エリクソン／著 佐藤文広／訳,数学書房,20060531,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA77062795
4087211169,著作権とは何か : 文化と創造のゆくえ 1016 (集英社新書),"福井,健策,1965-",集英社,202003,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB29891774
4320125673,データ分析失敗事例集 = Data Analytics Nightmare : 失敗から学び、成功を手にする,"尾花山,和哉 ホクソエム",共立出版,202308,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD03280226
4535559961,医療の経済学 = Health Economics : 経済学の視点で日本の医療政策を考える,"河口,洋行",日本評論社,202012,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC04610566
4320113845,実解析の助け舟 : 証明の理解に必要なすべてのツール,"Grinberg,Raffi,1990- 蟹江,幸博,1948-",共立出版,201909,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB28977240
4062576201,高校数学でわかるボルツマンの原理 : 熱力学と統計力学を理解しよう B-1620 (ブルーバックス),"竹内,淳,1960-",講談社,200811,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA8792734X
4062575450,高校数学でわかる半導体の原理 : 電子の動きを知って理解しよう B-1545 (ブルーバックス),"竹内,淳,1960-",講談社,200703,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA81239209
4062574705,高校数学でわかるシュレディンガー方程式 : 量子力学を学びたい人、ほんとうに理解したい人へ (ブルーバックス),"竹内,淳,1960-",講談社,200503,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA71291064
4621309048,アルゴリズム設計マニュアル. 下,"Skiena,StevenS 平田,富夫,1949-",丸善出版,202401,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD05484690
462130903X,アルゴリズム設計マニュアル. 上,"Skiena,StevenS 平田,富夫,1949-",丸善出版,202401,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD05484635
4908686165,プログラマーのためのCPU入門 : CPUは如何にしてソフトウェアを高速に実行するか,TakenobuTani,ラムダノート,202301,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD0052128X
4339013730,"可視化と科学・文化・社会 = Visualization for Science,Digital Humanities,and Sociology 3 (メディアテクノロジーシリーズ)","竹島,由里子 伊藤,貴之 宮地,英生 田中,覚",コロナ社,202310,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD04191303
4339013749,ゲームグラフィックス表現技法 = Creative Techniques for Game Graphics 4 (メディアテクノロジーシリーズ),"金久保,哲也",コロナ社,202402,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD05523486
4492313702,現代マクロ経済学講義 : 動学的一般均衡モデル入門,"加藤,涼",東洋経済新報社,200701,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA79826584
4627852614,"超高速グラフ列挙アルゴリズム : 〈フカシギの数え方〉が拓く,組合せ問題への新アプローチ","湊,真一 科学技術振興機構",森北出版,201504,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB18406210
4478113408,Science Fictionsあなたが知らない科学の真実,"Ritchie,Stuart(StuartJ.) 矢羽野,薫,1969-",ダイヤモンド社,202401,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD05519988
4274224473,マスタリングTCP/IP 入門編,"井上,直也,1974- 村山,公保,1967- 竹下,降史,1965-",オーム社,201911,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB29290741
4782706863,大学の化学への招待,"井上,亨,1947- 川田,知,1960- 栗原,寬人,1933-",三共出版,201303,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB1254993X
4585390340,今昔物語集の怪異を読む : 巻第二十七「霊鬼」,"森,正人,1948-",勉誠社,202312,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD05140126
4589043041,無作為抽出ウェブ調査の挑戦,"杉野,勇 平沢,和司,1962-",法律文化社,202401,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD0518488X
4480857745,王を殺した豚王が愛した象 : 歴史に名高い動物たち,"Pastoureau, Michel, 1947-,松村, 恵理, 1962-,松村, 剛, 1960-,ミシェル・パストゥロー 著,松村恵理, 松村剛 訳",筑摩書房,"Mon, 7 Jul 2003 20:02:08 +0900",https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA62111842
4621061453,統計のための行列代数 1 上,,丸善出版,201201,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB09108266
4621061526,統計のための行列代数 2 下,,丸善出版,201201,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB09108266
4431727388,統計のための行列代数 下,"Harville, David A,伊理, 正夫, 1933-2018,井上, 玄定,D.A.ハーヴィル 著,伊理正夫 監訳,井上玄定 訳",シュプリンガー・ジャパン,"Fri, 17 Aug 2018 07:06:38 +0900",https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA82363225
443172737X,統計のための行列代数 上,"Harville,DavidA 伊理,正夫,1933-2018 井上,玄定",シュプリンガー・ジャパン,200706,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA82363225
4431709398,楽器の物理学,"Fletcher,NevilleHorner Rossing,ThomasD,1929- ほか",シュプリンガー・フェアラーク東京,200210,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA59191071
4560026386,ヨーロッパ中世象徴史,"Pastoureau,Michel,1947- 篠田,勝英,1948-",白水社,200810,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA87276401
4320114558,組合せ論の発見 : 古代から現代へ,"Wilson,RobinJ.,1943- Watkins,JohnJ 高瀬,正仁,1951- ほか",共立出版,202106,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC08170024
4785315652,複素関数論の基礎,"山本,直樹,1976-",裳華房,201511,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB20060491
4815604975,図解入門TCP/IP = An Illustrated Introduction to TCP/IP : 仕組み・動作が見てわかる,"みやた,ひろし",SBクリエイティブ,202012,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC04797037
4130606077,光の物理　新装版,小林浩一／著,東京大学出版会,20231102,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD04591877
4627083416,代数学入門 = Introduction to Algebra : 群・環・体の基礎とガロワ理論,"永井,保成",森北出版,202401,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD05430363
4305708795,SP盤落語レコードがひらく近代日本語研究,金澤裕之・矢島正浩／編集,笠間書院,20190902,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB28869678
4274227553,凸解析と最適化理論 = Convex Analysis and Optimization Theory,"田中,謙輔,1933-2000",オーム社,202109,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC09853430
4814400411,ルールズ・オブ・プログラミング : より良いコードを書くための21のルール,"Zimmerman,Chris 久富木,隆一",オーム社 (発売),202308,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD03546979
4862761593,フェアトレードのおかしな真実 : 僕は本当に良いビジネスを探す旅に出た,"Woodman,Conor 松本,裕",英治出版,201308,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB13308032
406527978X,Pythonではじめるベイズ機械学習入門 = Introduction to Bayesian Machine Learning with Python,"森賀,新 木田,悠歩 須山,敦志",講談社,202205,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC14834901
4065337631,Pythonでスラスラわかるベイズ推論「超」入門 = A super basic introduction to Bayesian inference in Python,"赤石,雅典 須山,敦志",講談社,202311,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD04699793
4065212707,しっかり学ぶ数理最適化 : モデルからアルゴリズムまで,"梅谷,俊治",講談社,202010,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC03460184
4336065772,怪異の表象空間 : メディア・オカルト・サブカルチャー,"一柳,広孝,1959-",国書刊行会,202003,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB3010595X
4865283838,セミコロン　かくも控えめであまりにもやっかいな句読点,セシリア・ワトソン／著 萩澤大輝／翻訳 倉林秀男／翻訳,左右社,20230830,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD03572367
4297123835,アートで魅せる数学の世界 = THE WORLD OF MATHEMATICS FASCINATED WITH ART,"岡本,健太郎,1990-",技術評論社,202111,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC1065565X
4062577380,物理数学の直観的方法 : 理工系で学ぶ数学「難所突破」の特効薬 B-1738 (ブルーバックス),"長沼,伸一郎,1961-",講談社,201109,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB0677041X
448084323X,当事者は嘘をつく,小松原織香／著,筑摩書房,20220131,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC12468110
4588200313,からくり 3 (ものと人間の文化史),立川昭二／著,法政大学出版局,19690601,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BN00802380
4320114973,測度論からの数理統計学,綿森葉子／著 田中秀和／著 田中潮／著,共立出版,20230928,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD04057796
4802613199,統計学入門 : データ分析に必須の知識・考え方 : 仮説検定から統計モデリングまで重要トピックを完全網羅,"阿部,真人,1984-",ソシム,202112,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC11258644
4588200615,結び 6 (ものと人間の文化史),額田巌／著,法政大学出版局,19720301,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BN00927615
4254111371,美しい不等式の世界 : 数学オリンピックの問題を題材として,"BulajichManfrino,Radmila／著 GómezOrtega,JoséAntonio／著 ほか",朝倉書店,2013-01,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB11424983
4627097212,確率的シミュレーション,"大久保,潤",森北出版,202312,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD05018235
4431712143,解析教程 下,"Hairer,Ernst Wanner,Gerhard 蟹江,幸博,1948-",シュプリンガー・ジャパン,200610,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA78859114
4431712135,解析教程 上,"Hairer,Ernst Wanner,Gerhard 蟹江,幸博,1948-",シュプリンガー・ジャパン,200610,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA78859114
4492312986,経済学・経営学のための数学,"岡田,章,1954-",東洋経済新報社,200110,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA53609740
4130230808,歴史学の作法,池上俊一／著,東京大学出版会,20221226,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC18932378
4791765370,魔術師たちのルネサンス : 錬金術からコスモロジーへ,"沢井,繁男,1954-",青土社,201003,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB01613050
4254116063,講座数学の考え方 13,"飯高,茂,1942- 川又,雄二郎,1952- 森田,茂之,1946- 谷島,賢二,1948-",朝倉書店,201504,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB18502939
4802612494,データ分析のための数理モデル入門 : 本質をとらえた分析のために,"江崎,貴裕",ソシム,202005,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB30526175
4582768717,江戸の読書会 : 会読の思想史 871 (平凡社ライブラリー),"前田,勉,1956-",平凡社,201809,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB2679424X
4861007836,ビジュアル・コンプレキシティ : 情報パターンのマッピング,"Lima,Manuel,1978- 奥,いずみ,1973- 久保田,晃弘,1960-",ビー・エヌ・エヌ新社,201203,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB08684578
481440042X,ポートスキャナ自作ではじめるペネトレーションテスト : Linux環境で学ぶ攻撃者の思考,株式会社ステラセキュリティ小竹泰一／著,オライリー・ジャパン,20230920,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD03912465
4320114450,入門情報幾何 = Introduction to Information Geometry : 統計的モデルをひもとく微分幾何学,"藤岡,敦",共立出版,202104,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC07070283
4297136333,大規模言語モデル入門 = Introduction to Large Language Models,"山田,育矢 鈴木,正敏ソフトウェアエンジニア 山田,康輔 李,凌寒",技術評論社,202308,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD03194521
4781911463,応用のための関数解析 : その考え方と技法 M2 (SGC books),"吉田,善章,1958-",サイエンス社,200610,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA78762034
4274227332,人工知能が俳句を詠む : AI一茶くんの挑戦,"川村,秀憲,1973- 山下,倫央 横山,想一郎",オーム社,202107,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC08482989
4764906635,ベイズ最適化 = Bayesian Optimization : 適応的実験計画の基礎と実践,"今村,秀明 松井,孝太",近代科学社,202308,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD03544113
4274230104,Optunaによるブラックボックス最適化,"佐野,正太郎,ソフトウェアエンジニア 秋葉,拓哉 今村,秀明 太田,健 水野,尚人 ほか",オーム社,202302,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD00752431
4274227782,スモールデータ解析と機械学習,"藤原,幸一",オーム社,202202,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC12822785
4480093583,情報理論,甘利俊一／著,筑摩書房,20110401,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB05323551
4320114981,証明の読み方・考え方〔原著第6版〕 : 数学的思考過程への手引き,DanielSolow／著 西村康一／翻訳 服部久美子／翻訳,共立出版,20231125,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD04685915
4759823522,殺人は容易ではない : アガサ・クリスティーの法科学,"Valentine,Carla,解剖病理技師 久保,美代子,翻訳家",化学同人,202312,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD04950459
400006973X,データ解析のための統計モデリング入門 : 一般化線形モデル・階層ベイズモデル・MCMC (確率と情報の科学),"久保,拓弥,1969- 甘利,俊一,1936- 麻生,英樹,1958- 伊庭,幸人,1959-",岩波書店,201205,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB09194745
4320115511,データ解析のための数理統計入門,久保川達也／著,共立出版,20231012,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD04282351
4585303022,共振するデジタル人文学とデジタルアーカイブ (デジタルアーカイブ・ベーシックス),"鈴木,親彦,1980-",勉誠社,202307,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD03075409
4798918431,企業が求める〈主体性〉とは何か : 教育と労働をつなぐ〈主体性〉言説の分析,"武藤,浩子",東信堂,202304,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD02131650
4903966364,ホガースの時代 : 版画で読むイギリス,"中村, 隆, 1961-,中村隆 著",山形大学出版会,"Sat, 13 May 2023 06:29:24 +0900",https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD01853376
453560844X,xのx乗のはなし 5 (はじめよう数学),"土基,善文,1965- 上野,健爾,1945- 浪川,幸彦,1945- 高橋,陽一郎,1946-",日本評論社,200207,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA57451998
4787292749,怪談の仕掛け,伊藤龍平／著,青弓社,20230620,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD02729441
425420163X,"「かわいい」工学 = ""KAWAII"" Engineering","大倉,典子,1953-",朝倉書店,201703,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB2341504X
481440039X,RustとWebAssemblyによるゲーム開発 : 安全・高速・プラットフォーム非依存のWebアプリ開発入門,"Smith,Eric 中田,秀基,1967-",オーム社 (発売),202307,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD02922022
4331150526,プログラム学習による基礎電気工学 交流編 / 電気基礎講座 ; 3,"松下電器工学院,松下電器工学院 編著",[object Object],"Thu, 17 Apr 1997 00:00:00 +0900",https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BN02383030
4331150518,プログラム学習による基礎電気工学 直流編 / 電気基礎講座 1,"松下電器工学院,松下電器工学院 編著",松下電器産業,"Thu, 3 Dec 2009 09:00:00 +0900",https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BN02383030
433115050X,基礎電子工学 : プログラム学習による 電子回路編　１ ５ (電気基礎講座),松下電器工学院 末武国弘,松下電器産業,1975,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BN02383289
4641150044,金融のエッセンス = THE ESSENCE OF BANKING & FINANCE (有斐閣ストゥディア),"川西,諭 山崎,福寿,1954-",有斐閣,201312,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB14311338
4872596447,アーカイブズとアーキビスト 76 (阪大リーブル),大阪大学アーカイブズ／編 高橋明男／著 菅真城／著 三阪佳弘／著 矢切努／著 三輪宗弘／著 ほか,大阪大学出版会,20210410,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC06512105
4622095556,デジタル時代のアーカイブ系譜学,"柳,与志夫,1954- 加藤,諭,1978- 宮本,隆史,1979-",みすず書房,202212,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC18724483
4326000481,デジタルアーカイブの理論と政策 : デジタル文化資源の活用に向けて,"柳,与志夫,1954-",勁草書房,202001,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB29719998
4883673790,デジタルアーカイブの理論と実践 : デジタルアーキビスト入門,"日本デジタルアーキビスト資格認定機構 井上,透,1952- 大井,将生 細川,季穂",樹村房,202304,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD0179071X
4130502077,メディア考古学とは何か？,ユッシパリッカ／著 梅田拓也／翻訳 大久保遼／翻訳 近藤和都／翻訳 光岡寿郎／翻訳,東京大学出版会,20230725,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD03076445
4758925992,イギリス哲学者の英語 : 通時的研究 99 (開拓社言語・文化選書),"秋元,実治,1941-",開拓社,202305,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD02133973
4422701274,コンスピリチュアリティ入門 : スピリチュアルな人は陰謀論を信じやすいか 03 (叢書パルマコン・ミクロス),"横山,茂雄,1954- 竹下,節子,1951- 清,義明,1967- 堀江,宗正,1969- ほか",創元社,202303,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD01487755
4339027979,CGによるシミュレーションと可視化 = Simulation and Visualization with Computer Graphics 11 (メディア学大系),"菊池,司 竹島,由里子",コロナ社,202304,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD01566512
4339029092,キャラクタアニメーションの数理とシステム = Mathematical Models and Systems for Character Animation : 3次元ゲームにおける身体運動生成と人工知能,"向井,智彦 川地,克明 三宅,陽一郎,1975-",コロナ社,202008,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB31575890
4339013714,3DCGの数理と応用 = Mathematics and Applications of 3DCG 1 (メディアテクノロジーシリーズ),"三谷,純,1975- 高山,健志 土橋,宜典,1969- 向井,智彦 藤澤,誠",コロナ社,202307,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD02679842
4087212610,「イクメン」を疑え! 1161 (集英社新書),"関口,洋平,1980-",集英社,202304,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD0165720X
4812222133,経済学史入門 : 経済学方法論からのアプローチ,"久保,真 中澤,信彦,1968-",昭和堂,202304,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD01480235
406530993X,物理のためのデータサイエンス入門 = Introduction to Data Science for Physics,"植村,誠,1977-",講談社,202303,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD01470399
4489022212,研究計画書デザイン : 大学院入試から修士論文完成まで,"細川,英雄,1949-",東京図書,201510,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB19698381
4788518007,６歳と３歳のおまけシール騒動,麻生武／著,新曜社,20230313,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD01111534
4326250720,伝えるための心理統計 : 効果量・信頼区間・検定力,"大久保,街亜 岡田,謙介,1981-",勁草書房,201201,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB08158418
476642803X,地下出版のメディア史,大尾侑子／著,慶應義塾大学出版会,20220325,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC13628482
4003101308,"飯待つ間 : 正岡子規随筆選 (岩波文庫, 緑(31)-013-0)","正岡,子規 阿部,昭",岩波書店,198503,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BN00239543
