isbn_or_asin,book_title,author,publisher,published_date
4863134940,世界の幽霊出現録,"Innes,Brian,1928-2014 大島,聡子",日経BPマーケティング (発売),202108
4750351334,大図鑑　コードの秘密,ポール・ルンダ／編 浜口稔／訳,明石書店,20210318
4839973490,詳解セキュリティコンテスト : CTFで学ぶ脆弱性攻略の技術 (Compass Security),"梅内,翼 清水,祐太郎 藤原,裕大 前田,優人 米内,貴志 渡部,裕",マイナビ出版,202107
4000614835,アカデミアを離れてみたら : 博士、道なき道をゆく,岩波書店,岩波書店,202108
4492314970,行動経済学入門,"筒井,義郎,1950- 佐々木,俊一郎,1973- 山根,承子,1984-",東洋経済新報社,201705
4787234781,アニメと声優のメディア史,石田美紀／著,青弓社,20201221
4065135060,プリキュアコスチュームクロニクル = Precure Costume Chronicle : プリキュア15周年アニバーサリー,東映アニメーション株式会社,講談社,201810
4838233825,桃太郎の発生 : 世界との比較からみる日本の昔話、説話,"花部,英雄,1950-",三弥井書店,202103
4791773829,悪魔学大全,"Robbins,RossellHope,1912-1990 松田,和也,1963-",青土社,202105
4991119006,数理物理研究 1,"田中, 俊行,小西, 巌,相原, 典明,横山, 賢, 1952-,片桐, 奏羽, 1977-,近藤, 弘, pub. 2020,田中俊行, 小西巌, 相原典明, 横山賢, 片桐奏羽, 近藤弘 著",数理物理出版会,"Tue, 23 May 2023 21:59:32 +0900"
4003367618,比較言語学入門 (岩波文庫),"高津,春繁,1908-1973",岩波書店,199205
4296000195,プログラムはなぜ動くのか : 知っておきたいプログラミングの基礎知識,"矢沢,久雄,1961-",日経BPマーケティング (発売),202105
4000056530,多変量解析入門 : 線形から非線形へ,"小西,貞則,1948-",岩波書店,201001
4839965412,将棋AIで学ぶディープラーニング : 人より強い将棋プログラムを作る!,"山岡,忠夫",マイナビ出版,201803
4777519651,Java将棋のアルゴリズム : アルゴリズムの強化手法を探る / I/O BOOKS,"池, 泰弘, 1971-,工学社,池泰弘 著,I O編集部 編集",工学社,"Mon, 12 Sep 2016 20:34:45 +0900"
4336070903,「探偵小説(ディテクティヴ・ノヴェル)」の考古学 : セレンディップの三人の王子たちからシャーロック・ホームズまで,"Messac,Régis,1893-1945 石橋,正孝 池田,潤,1984- 佐々木,匠,1983- ほか",国書刊行会,202106
4883841405,入門統計解析,"倉田,博史,1967- 星野,崇宏",サイエンス社,200912
4475018722,古アイスランド語入門,"下宮, 忠雄, 1935-,下宮忠雄, 金子貞雄 著",大学書林,"Fri, 29 Jul 2022 00:23:53 +0900"
4103137010,エッダ : 古代北欧歌謡集,V.G.ネッケル 谷口幸男,新潮社,1973-01
4787234919,就職と体育会系神話,束原文郎／著,青弓社,20210727
4880655066,ダム建設と地域住民補償,古賀邦雄／著,水曜社,20210624
4767827779,すごいエスカレーター = SUPER ESCALATORS,"田村,美葉,1984-",エクスナレッジ,202009
4905924405,19人の阿部定,"桑原, 稲敏, 1939-1993,桑原稲敏 著",現代書林,"Tue, 26 Jan 1982 09:00:00 +0900"
4757735804,アウトサイダー (ビームコミックス),"田邊,剛,1975-",エンターブレイン,200707
4839971056,マンガで学ぶ恐竜の生態 (サイエンスコミックシリーズ),"金,渡潤 渡辺,麻土香",マイナビ出版,202005
4480435921,「読まなくてもいい本」の読書案内 た－９２－１ (ちくま文庫),橘玲／著,筑摩書房,20190509
4040647343,VISIONS : ILLUSTRATORS BOOK. 2021,ピクシブ株式会社,KADOKAWA,202011
4569841090,マルチ・ポテンシャライト : 好きなことを次々と仕事にして、一生食っていく方法,"Wapnick,Emilie 長澤,あかね",PHP研究所,201809
4150505691,津波の霊たち : 3・11死と生の物語 569 (ハヤカワ文庫 NF),"LloydParry,Richard,1969- 濱野,大道",早川書房,202101
4122052424,ピアニストという蛮族がいる な27-4 (中公文庫),"中村,紘子,1944-2016",中央公論新社,200912
4635048861,マタギ奇談 (ヤマケイ文庫),"工藤,隆雄,1953-",山と溪谷社,202007
4480087044,快読１００万語！ペーパーバックへの道,酒井邦秀／著,筑摩書房,20020601
4863134975,西洋アンティーク・ボードゲーム : 19世紀に愛された遊びの世界 (NATIONAL GEOGRAPHIC),"Seville,Adrian 鍋倉,僚介",日経BPマーケティング (発売),202101
4404042167,最新日本古代史の論争51,新人物往来社,新人物往来社,201206
4562059079,図説世界地下名所百科 : イスタンブールの沈没宮殿、メキシコの麻薬密輸トンネルから首都圏外郭放水路まで,"Fitch,Chris,1988- 上京,恵",原書房,202102
4876987971,データ同化,,京都大学学術出版会,20090820
430941172X,中世幻想世界への招待 い27-1 (河出文庫),"池上,俊一,1956-",河出書房新社,201209
4873119332,計算できるもの、計算できないもの : 実践的アプローチによる計算理論入門,"MacCormick,John,1972- 松崎,公紀 長尾,高弘,1960-",オーム社 (発売),202012
4802612168,Pythonでいかにして暗号を破るか : 古典暗号解読プログラムを自作する本,"Sweigart,Al IPUSIRON,1979-",ソシム,202101
4873119294,初めてのマルウェア解析 : Windowsマルウェアを解析するための概念、ツール、テクニックを探る,"K.A.,Monnappa 石川,朝久 北原,憲 中津留,勇",オーム社 (発売),202012
4000201018,漢文入門 ２３３ (岩波全書),小川‖環樹,岩波書店,0000-01-01
4862852319,地獄と煉獄のはざまで : 中世イタリアの例話から心性を読む,"石坂,尚武,1947-",知泉書館,201603
400311521X,量子力学と私 (岩波文庫),"朝永,振一郎,1906-1979 江沢,洋,1932-2023",岩波書店,199701
4121025237,古代オリエントの神々 : 文明の興亡と宗教の起源 2523 (中公新書),"小林,登志子,1949-",中央公論新社,201901
4535606137,数学の言葉づかい100 : 数学地方のおもしろ方言,数学セミナー編集部,日本評論社,199904
4276123739,新版 音楽の科学,ホアンＧローダラー／著 髙野光司／翻訳 安藤四一／翻訳,音楽之友社,20141008
4276123119,新版　楽器の音響学,安藤由典／著,音楽之友社,19960201
4873119200,生成Deep Learning : 絵を描き、物語や音楽を作り、ゲームをプレイする,"Foster,David 松田,晃一,1960- 小沼,千絵",オーム社,202010
4422203436,フィッシュ・アンド・チップスの歴史 : 英国の食と移民 (創元世界史ライブラリー),"Panayi,Panikos 栢木,清吾",創元社,202009
4004202884,読書と社会科学 (岩波新書),内田／義彦,岩波書店,1985-01
4260036742,研究の育て方 : ゴールとプロセスの「見える化」,"近藤,克則,1958-",医学書院,201810
448042587X,続・反社会学講座,パオロ・マッツァリーノ／著,筑摩書房,20090401
4480423567,反社会学講座,パオロ・マッツァリーノ／著,筑摩書房,20070701
4844379038,入門GUI : Webブラウザで作る本格インタラクション / Next Publishing. 技術の泉SERIES,"hashrock,daiiz,miyaoka,f_subal,hashrock, daiiz, miyaoka, f_subal 著",[object Object],"Wed, 25 Jan 2023 06:16:45 +0900"
4299004507,塀の中の元極道YouTuberが明かすヤクザの裏知識,"懲役,太郎",宝島社,202006
4121026136,古代メソポタミア全史 : シュメル、バビロニアからサーサーン朝ペルシアまで 2613 (中公新書),"小林,登志子,1949-",中央公論新社,202010
463415062X,タロットの歴史 = THE HiSTORY OF TAROT : 西洋文化史から図像を読み解く,"井上,教子",山川出版社,201411
4887218222,魔術の人類史,"Greenwood,Susan 田内,志文,1974-",東洋書林,201509
4309228038,まじないの文化史 : 見るだけで楽しめる! : 日本の呪術を読み解く (視点で変わるオモシロさ!),新潟県立歴史博物館,河出書房新社,202005
4297116014,揚げて炙ってわかるコンピュータのしくみ = Fry and Roast to understand how computer works,"秋田,純一,1970-",技術評論社,202009
4875253141,四元数の発見,矢野忠／著,海鳴社,20140919
4822283119,ネットワークはなぜつながるのか : 知っておきたいTCP/IP、LAN、光ファイバの基礎知識,"戸根,勤 日経BP",日経BP出版センター,200704
4254102739,人間の許容限界事典,"山崎,昌廣,1953- 坂本,和義 関,邦博,1944-",朝倉書店,201507
4760151931,世界でいちばん虚無な場所 : 旅行に幻滅した人のためのガイドブック,"Rudd,Damien,1984- 菅野,楽章,1988-",柏書房,202004
4488564100,日本怪奇実話集 : 亡者会 Fん3-7. 東西怪奇実話 (創元推理文庫),"東,雅夫,1958-",東京創元社,202009
4140840412,将棋界奇々快々 / NHKライブラリー ; 41,"河口, 俊彦, 1936-2015,河口俊彦 著",日本放送出版協会,"Tue, 3 Feb 2015 07:04:14 +0900"
4389201395,ひとりで学べる地学 (COLOR LECTURE),,清水書院,201909
4839970491,マンガで学ぶ昆虫の進化 (サイエンスコミックシリーズ),"金,渡潤 山口,裕美子,pub.2020",マイナビ出版,202005
4480098844,中世の覚醒 (ちくま学芸文庫),リチャード・Ｅ．ルーベンスタイン／著 小沢千重子／翻訳,筑摩書房,20181010
4635320146,マタギ奇談,"工藤,隆雄,1953-",山と溪谷社,201610
4621063014,暗号の代数理論,"Koblitz, Neal,林, 彬,シュプリンガージャパン,N. コブリッツ著 ; 林彬訳 ; シュプリンガー・ジャパン編集",丸善出版,"Sun, 22 Dec 2024 00:00:10 +0900"
4000111442,時空の力学 : 一般相対論の物理 4 (岩波講座物理の世界 素粒子と時空),"細谷,暁夫,1946- 佐藤,文隆,1938-",岩波書店,200204
4774197076,超有名進学校生の数学的発想力 : 日本最高峰の頭脳に迫る / 数学への招待,"吉田, 信夫, 1977-,アップ,吉田信夫 著,アップ 編集",技術評論社,"Sat, 16 Jun 2018 01:18:59 +0900"
4041080606,怪と幽 = KWAI & yoo. vol.003 805 (カドカワムック),,KADOKAWA,201912
4041080592,怪と幽 = KWAI & yoo. vol.002 795 (カドカワムック),,KADOKAWA,201908
4041080584,怪と幽 = KWAI & yoo. vol.001 781 (カドカワムック),,KADOKAWA,201904
4041091152,怪と幽 = KWAI & yoo. vol.004 828 (カドカワムック),,KADOKAWA,202004
4766425677,ビデオゲームの美学,松永伸司／著,慶應義塾大学出版会,20181020
4788516063,デジタル記号論,松本健太郎／著,新曜社,20190208
477419607X,試して理解Linuxのしくみ : 実験と図解で学ぶOSとハードウェアの基礎知識,"武内,覚",技術評論社,201803
433902905X,1から始めるJuliaプログラミング = Learn Julia Programming from Scratch,"進藤,裕之 佐藤,建太",コロナ社,202004
4297105594,実践Rust入門 : 言語仕様から開発手法まで,"κeen 河野,達也 小松,礼人",技術評論社,201905
4873118476,作って動かすALife : 実装を通した人工生命モデル理論入門,"岡,瑞起 池上,高志,1961- Chen,Dominick,1981-",オーム社,201807
4286210456,1日30分であなたも現代の魔術師になれる : 混沌魔術入門,"黒野, 忍, 1971-,黒野忍 著",文芸社,"Mon, 6 Apr 2020 18:39:14 +0900"
4792217091,誤訳の典型,"中原,道喜",聖文新社,201009
4799325469,越前敏弥の日本人なら必ず誤訳する英文,越前敏弥 [著],ディスカヴァー・トゥエンティワン,"Mon, 30 Sep 2019 21:59:12 +0900"
4327452327,英語のしくみと訳しかた,"真野,泰,1961-",研究社,201008
4627854919,"多倍長精度数値計算 : GNU MP,MPFR,QDによるプログラミング","幸谷,智紀",森北出版,201911
4596551537,スパイダー・ネットワーク : 金融史に残る詐欺事件-LIBORスキャンダルの全内幕,"Enrich,David,1979- 高崎,拓哉,1979-",ハーパーコリンズ・ジャパン,202003
4296105353,みずほ銀行システム統合、苦闘の19年史 : 史上最大のITプロジェクト「3度目の正直」,"山端,宏実 岡部,一詩 中田,敦,1975-",日経BPマーケティング,202002
448009637X,居酒屋の誕生,飯野亮一／著,筑摩書房,20140801
4480433600,幕末単身赴任　下級武士の食日記　増補版 (ちくま文庫),青木直己／著,筑摩書房,20160907
4121007409,元禄御畳奉行の日記 : 尾張藩士の見た浮世 (中公新書),"神坂,次郎,1927-",中央公論社,198409
4065163188,未知なるカダスを夢に求めて (星海社FICTIONS),"Lovecraft,HowardPhillips,1890-1937 森瀬,繚,1972-",講談社 ,201909
4908468141,絶対に解けない受験世界史2 2 (大学入試問題問題シリーズ),稲田義智／著,パブリブ,20170810
4784511016,絶対に解けない受験世界史 : 悪問・難問・奇問・出題ミス集 / 大学入試問題問題シリーズ ; 1,稲田義智 著,社会評論社,"Mon, 27 Oct 2014 18:49:13 +0900"
4061595180,常陸国風土記 : 全訳注 (講談社学術文庫),"秋本,吉徳,1947-2022",講談社,200110
4150505489,行動経済学の逆襲. 下 548 (ハヤカワ文庫 NF),"Thaler,RichardH,1945- 遠藤,真美,1963-",早川書房,201910
4150505470,行動経済学の逆襲. 上 547 (ハヤカワ文庫 NF),"Thaler,RichardH,1945- 遠藤,真美,1963-",早川書房,201910
4166612417,総会屋とバブル 1241 (文春新書),"尾島,正洋,1966-",文藝春秋,201911
4775300350,魔導具事典 6 (Truth in fantasy事典シリーズ),"山北,篤,1960- 稲葉,義明,1970-",新紀元社,200112
4778316681,信長名鑑,"姫川,榴弾",太田出版,201911
4041035511,旧談 き26-64 (角川文庫),"根岸,守信,1737-1815 京極,夏彦,1963-",KADOKAWA,201601
4795244731,妖怪現わる : 現代妖怪談義,"中山, 市朗, 1959-,中山市朗 著",遊タイム出版,"Tue, 20 Sep 1994 09:00:00 +0900"
4758013241,拘束少女絵巻 学園編,,一迅社,201307
4758014140,拘束少女絵巻 制服編,,一迅社,"Fri, 16 Jan 2015 19:17:14 +0900"
4758013624,拘束少女絵巻 日本の歴史編,,一迅社,201404
4758014809,体育少女拘束絵巻,,一迅社,201602
4758012652,拘束少女絵巻 高潔編,,一迅社,201204
4758012113,拘束少女絵巻,,一迅社,201102
4837309127,モダリーナのファッションパーツ図鑑 : デザインの用語や特徴がイラストでわかる,"溝口,康彦 福地,宏子 數井,靖子",マール社,201907
4122065607,本で床は抜けるのか に21-1 (中公文庫),"西牟田,靖,1970-",中央公論新社,201803
4041059291,外国人ヒットマン,"一橋,文哉",KADOKAWA,201909
4905158680,FANZA BOOK,FANZA／監修,スモール出版,20190730
4044000999,官能小説の奥義 [C116-1] ([角川ソフィア文庫]),"永田,守弘,1933-",KADOKAWA,201604
4331607739,女豹の危機 : 長篇ポリスミステリー / 廣済堂文庫. ミステリー&ハードノベルス. 特捜女刑事官 ; 3,"竜, 一京, 1941-,龍一京 著",廣済堂出版,"Tue, 15 Aug 2000 00:05:00 +0900"
4062633604,アトポス (講談社文庫),"島田,荘司,1948-",講談社,199610
4062632861,眠れぬ夜の殺人 / 講談社文庫,"岡嶋, 二人,岡嶋二人 [著]",講談社,"Tue, 28 Jan 1997 09:00:00 +0900"
4048529080,それをなすもの : 「新世紀エヴァンゲリオン」コンセプトデザインワークス (Newtype Eva book),"山下,いくと,1965-",角川書店ニュータイプ,199803
4791761030,天使の世界,"Godwin, Malcolm,大滝, 啓裕, 1952-,マルコム・ゴドウィン 著,大瀧啓裕 訳",青土社,"Wed, 1 Dec 2004 19:43:05 +0900"
4903713016,"Groundwork of Evangelion, Vol. 2",,Gainax,2000-12-22
4903713040,Evangelion Original Collection Groundwork of Evangelion the Movie 1 (Gainax Animation Original Shu Et Storyboards Series),"Gainax,ガイナックス",Unknown,2003
4903713008,新世紀エヴァンゲリオン原画集,Gainax／著 庵野秀明／監修,ガイナックス,2000-10-14
4903713024,"Groundwork of Evangelion, Vol. 3",,Gainax,2001-03-30
4903713059,Groundwork of EVANGELION The Movie 2 (Volume 2),,GAINAX,2001
4905033071,新世紀エヴァンゲリオンTVアニメーション設定資料集2015 edition,,グラウンドワークス,201508
4760150072,「舞姫」の主人公をバンカラとアフリカ人がボコボコにする最高の小説の世界が明治に存在したので20万字くらいかけて紹介する本,"山下, 泰平, 1977-,山下泰平 著",柏書房,"Thu, 15 Aug 2019 18:51:04 +0900"
4801303722,文豪たちの悪口本 文豪たちの悪口本,彩図社文芸部／編,彩図社,20190524
4756250122,陰翳礼讃,"谷崎,潤一郎,1886-1965 大川,裕弘",パイインターナショナル,201801
4905033209,ヱヴァンゲリヲン新劇場版: 破全記録全集 : 設定資料版,"轟木, 一騎,庵野秀明 企画・監修,轟木一騎 構成・編集,三好寛, 田渕浩久, 神村典子 編",[object Object],"Sun, 24 Oct 2021 06:12:50 +0900"
4905033195,ヱヴァンゲリヲン新劇場版: 破全記録全集 : ビジュアルストーリー版,"轟木, 一騎,庵野秀明 企画・監修,轟木一騎 構成・編集,三好寛, 田渕浩久, 神村典子 編",[object Object],"Thu, 15 Apr 2021 06:16:42 +0900"
4905033187,ヱヴァンゲリヲン新劇場版: 序全記録全集 : ビジュアルストーリー版・設定資料版,"轟木, 一騎,庵野秀明 企画・監修,轟木一騎 構成・編集,三好寛, 田渕浩久, 神村典子 編",[object Object],"Thu, 26 Sep 2019 01:31:55 +0900"
4596550751,否定と肯定 : ホロコーストの真実をめぐる闘い NF・リ1・1 (ハーパーBOOKS),"Lipstadt,DeborahE 山本,やよい,1949-",ハーパーコリンズ・ジャパン,201711
4791769015,キャラの思考法 : 現代文化論のアップグレード,"さやわか,1974-",青土社,201512
4480092781,魔術的リアリズム : メランコリーの芸術 / ちくま学芸文庫 ; タ4-2,"種村, 季弘, 1933-2004,種村季弘 著",筑摩書房,"Sat, 10 Apr 2010 00:46:19 +0900"
4022505273,サザエさんパンダを見に行く : サザエさんをさがして その4,朝日新聞社,朝日新聞出版,200901
4022503556,またまたサザエさんをさがして,朝日新聞社,朝日新聞社,200711
4022502479,サザエさんをさがして その2,朝日新聞社,朝日新聞社,200612
402250076X,サザエさんをさがして,朝日新聞社,朝日新聞社,200512
4480098003,美少女美術史 人々を惑わせる究極の美 (ちくま学芸文庫),池上英洋／著 荒井咲紀／著,筑摩書房,20170606
4480096523,残酷美術史,池上英洋／著,筑摩書房,20141201
4480096515,官能美術史,池上英洋／著,筑摩書房,20141101
4865650075,『宅間守　精神鑑定書』を読む (飢餓陣営せれくしょん),飢餓陣営・佐藤幹夫／編,言視舎,20141225
4750513105,宅間守 精神鑑定書,岡江晃／著,亜紀書房,20130527
4101306354,残虐記 (新潮文庫),"桐野,夏生,1951-",新潮社,200708
4344410300,銀行籠城 / 幻冬舎文庫,"新堂, 冬樹, 1966-,新堂冬樹 [著]",幻冬舎,"Mon, 14 Apr 2008 18:13:15 +0900"
4062748851,魔笛 (講談社文庫),"野沢,尚,1960-2004",講談社,200409
4905325137,現代アニメ「超」講義,,第二次惑星開発委員会／PLANETS,20190630
4768308856,ヒロイン専用スーツ・武器の作りかた = HOW TO MAKE HEROINE SUITS AND WEAPONS,"西脇,直人,1971- 梅森,充 桜田,美和子",玄光社,201708
4480082344,グレン・グールド　孤独のアリア,ミシェル・シュネデール／著 千葉文夫／翻訳,筑摩書房,19950101
404892477X,姉なるもの = The sister of the woods with a Thousand Young 1 N185-01 (電撃コミックスNEXT),"飯田,ぽち",KADOKAWA,201612
4758013551,川村敏江東映アニメーションプリキュアワークス = KAWAMURA TOSHIE TOEI ANIMATION PRECURE WORKS,"川村,敏江",一迅社,201402
4758014221,高橋晃東映アニメーションプリキュアワークス = TAKAHASHI AKIRA TOEI ANIMATION PRECURE WORKS,"高橋,晃,1971-",一迅社,201503
4758015155,香川久東映アニメーションプリキュアワークス = KAGAWA HISASHI TOEI ANIMATION PRECURE WORKS,"香川,久,1963-",一迅社,201608
4758016364,宮本絵美子東映アニメーションプリキュアワークス,"宮本, 絵美子,宮本絵美子 画,東映アニメーション株式会社 監修",[object Object],"Thu, 11 Jul 2019 20:18:36 +0900"
433605777X,定本何かが空を飛んでいる,"稲生,平太郎,1954-",国書刊行会,201311
4802611927,"Pythonによるスクレイピング&機械学習〈開発テクニック〉 : Scrapy,BeautifulSoup,scikit-learn,TensorFlowを使ってみよう",クジラ飛行机,ソシム,201901
4861823730,フェティシズム全書,ジャン・ストレフ／著 加藤雅郁／翻訳 橋本克己／翻訳,作品社,20160510
4894348241,快楽の歴史,"Corbin,Alain,1936- 尾河,直哉,1958-",藤原書店,201110
4756602746,ポルノグラフィの発明,リン・ハント／編著 正岡和恵／訳 末廣幹／訳,ありな書房,20020801
4753103471,フェティッシュとは何か,ウィリアム・ピーツ／著 杉本隆司／翻訳,以文社,20180816
4759818146,性倒錯者 : だれもが秘める愛の逸脱,"Bering,Jesse,1975- 鈴木,光太郎,1954-",化学同人,201601
4622015994,攻撃 : 悪の自然誌,"Lorenz,Konrad,1903-1989 日高,敏隆,1930-2009 久保,和彦,1928-1989",みすず書房,198504
4022613440,長谷川町子思い出記念館,"長谷川,町子,1920-1992",朝日新聞社,200108
4887217927,ニューヨーク地下都市の歴史,"Solis,Julia 綿倉,実香",東洋書林,201107
4887217935,ベルリン地下都市の歴史,"Arnold,Dietmar,1964- Arnold,Ingmar,1967- Salm,Frieder,1962- ほか",東洋書林,201109
4887217730,パリ地下都市の歴史,"Liehr,Günter,1949- Faÿ,Olivier,1966- 古川,まり,1962-",東洋書林,200909
4896941683,図説西洋護符大全 : 魔法・呪術・迷信の博物誌,"Kriss-Rettenbeck,Lenz,1923-2005 Hansmann,Liselotte,1917- ほか",八坂書房,201405
4562056010,赤の歴史文化図鑑,"Pastoureau,Michel,1947- 蔵持,不三也,1946- 城谷,民世",原書房,201810
4309227686,黒の服飾史,"徳井,淑子,1949-",河出書房新社,201905
4839965366,ARの教科書,"Schmalstieg,Dieter Höllerer,Tobias,1970- 池田,聖 ほか",マイナビ出版,201807
4861008670,"GUMI GRAPHIXXX : The virtual vocalist ""GUMI"" is the character of VOCALOID Megpoid. : GUMI 5th Anniversary Official Art Book",,ビー・エヌ・エヌ新社,201402
410610704X,フィリピンパブ嬢の社会学 704 (新潮新書),"中島,弘象,1989-",新潮社,201702
4894347326,身体の歴史 1,"Corbin,Alain,1936- Courtine,Jean-Jacques Vigarello,Georges,1941- ほか",藤原書店,201003
4890134670,異常心理学大事典,"Seligman, Martin E. P, 1942-,Walker, Elaine F,Rosenhan, David L,上里, 一郎, 1933-2011,瀬戸, 正弘, 1966-,三浦, 正江, 1969-,M.E.P.セリグマン, E.F.ウォーカー, D.L.ローゼンハン 著,上里一郎, 瀬戸正弘, 三浦正江 監訳",西村書店,"Fri, 9 Sep 2016 00:45:24 +0900"
4873114985,子どもが体験するべき50の危険なこと (Make:Japan Books),"Tulley,Gever Spiegler,Julie 金井,哲夫,1958-",オーム社,201105
4873117518,Make:Analog Synthesizers (Make : PROJECTS),"Wilson,Ray,-2016 斉田,一樹,1981- 小池,実,1968- 高橋,達也,1982-",オーム社,201703
4652077904,スパイガール,"Carter, Ally,橋本, 恵, 1964-,アリー・カーター 作,橋本恵 訳",理論社,"Mon, 11 Jul 2022 21:50:04 +0900"
4837957765,全図解アメリカ海軍SEALのサバイバル・マニュアル,"Emerson,Clint 小林,朋子",三笠書房,201703
4837957854,全図解アメリカ海軍SEALのサバイバル・マニュアル 災害・アウトドア編,"Emerson,Clint 竹花,秀春",三笠書房,201712
4576180975,恐い間取り : 事故物件怪談,"松原,タニシ,1982-",二見書房,201807
4562040971,実戦スパイ技術ハンドブック,"Davies,Barry,1944- 伊藤,綺",原書房,200709
4480096302,数学をいかに教えるか,志村五郎／著,筑摩書房,20140801
4061399659,ビアンカ・オーバーステップ 下 ト2-02 (星海社FICTIONS),"筒城,灯士郎,1989-",講談社,201703
4061399640,ビアンカ・オーバーステップ 上 ト2-01 (星海社FICTIONS),"筒城,灯士郎,1989-",講談社,201703
4065141974,這い寄る混沌 (星海社FICTIONS),"Lovecraft,HowardPhillips,1890-1937 森瀬,繚,1972-",講談社 ,201811
