bookmeter_url,isbn_or_asin,book_title,author,publisher,published_date
https://bookmeter.com/books/641419,4163731504,地球最後の日のための種子,"Dworkin,Susan 中里,京子,1955-",文藝春秋,201008
https://bookmeter.com/books/22026640,4320006194,コンピューター誕生の歴史に隠れた6人の女性プログラマー : 彼女たちは当時なにを思い、どんな未来を想像したのか,キャシー・クレイマン 羽田昭裕,共立出版,
https://bookmeter.com/books/22782810,4487817463,Occult　神秘思想表象大全,ピーターフォーショー 栗田英彦 塩野谷恭輔,東京書籍,
https://bookmeter.com/books/379221,4388058033,リキュールブック,"福西, 英三, 1930-2022,福西英三 著",柴田書店,"Thu, 31 Jul 2025 01:00:41 +0900"
https://bookmeter.com/books/155578,4787794248,黄金伝説抄,"Jacobus,deVoragine,1229?-1298 藤代,幸一,1932-2020",新泉社,199412
https://bookmeter.com/books/1881714,4627821905,ニューラルネットワークアーキテクチャ入門,"Dayhoff,JudithE 桂井,浩,1943-",森北出版,199204
https://bookmeter.com/books/29405,4120023788,ミステリアスな文化史,"矢島,文夫,1928-2006",中央公論社,199411
https://bookmeter.com/books/1177015,4560057222,薔薇十字団 722 (文庫クセジュ),"Edighoffer,Roland 田中,義広,1950-",白水社,199110
https://bookmeter.com/books/22102704,476490649X,世界標準MIT教科書　アルゴリズムイントロダクション第4版総合版,浅野哲夫 岩野和生 梅尾博司 小山透 山下雅史 和田幸一,近代科学社,
https://bookmeter.com/books/56997,4879405493,日本の色辞典,"吉岡,幸雄,1946-2019 槙野,修,1948-",紫紅社,200006
https://bookmeter.com/books/60769,4861520711,日本の伝統色 : その色名と色調,"長崎,盛輝,1912-1995",青幻舎,200606
https://bookmeter.com/books/10144255,4130421425,医療経済学講義　補訂版,橋本英樹／編 泉田信行／編集,東京大学出版会,20160101
https://bookmeter.com/books/7116057,4635047652,山のパンセ (ヤマケイ文庫),"串田,孫一,1915-2005",山と溪谷社,201310
https://bookmeter.com/books/22775429,4122076935,プラハの古本屋 (中公文庫 ； ち9－1),千野栄一,中央公論新社,
https://bookmeter.com/books/22741755,4309468195,H・P・ラヴクラフト : 世界と人生に抗って ウ6-6 (河出文庫),"Houellebecq,Michel,1958- 星埜,守之,1958-",河出書房新社,202508
https://bookmeter.com/books/20547925,4087444791,デス・ゾーン : 栗城史多のエベレスト劇場 こ45-1 (集英社文庫),"河野,啓,1963-",集英社,202301
https://bookmeter.com/books/16224,410112812X,対談美酒について : 人はなぜ酒を語るか (新潮文庫),"開高,健,1930-1989 吉行,淳之介,1924-1994",新潮社,198511
https://bookmeter.com/books/22563256,4122076471,味と人情 : 食の時代小説傑作選,細谷／正充,中央公論新社,
https://bookmeter.com/books/14441414,4254131291,物理学者、機械学習を使う = Using Machine Learning for Physics : 機械学習・深層学習の物理学への応用,"橋本,幸士",朝倉書店,201910
https://bookmeter.com/books/13869788,4065162629,ディープラーニングと物理学 = DEEP LEARNING AND PHYSICS : 原理がわかる、応用ができる,"田中,章詞 富谷,昭夫 橋本,幸士",講談社,201906
https://bookmeter.com/books/33216,4560073767,中世のパン / 白水Uブックス,"Desportes, Françoise,見崎, 恵子, 1951-,フランソワーズ・デポルト [著],見崎恵子 訳",白水社,"Fri, 25 Jul 2014 07:02:52 +0900"
https://bookmeter.com/books/21929357,4627078919,数論幾何入門,三枝洋一,森北出版,
https://bookmeter.com/books/391456,4582763294,日本奥地紀行 (平凡社ライブラリー),"Bird,IsabellaLucy,1831-1904 高梨,健吉,1919-2010",平凡社,200002
https://bookmeter.com/books/420963,4582764533,イザベラ・バードの『日本奥地紀行』を読む (平凡社ライブラリー. Offシリーズ),"宮本,常一,1907-1981",平凡社,200212
https://bookmeter.com/books/74264,4582766536,「新編」古本屋の手帖 653 (平凡社ライブラリー),"八木,福次郎,1915-2012",平凡社,200810
https://bookmeter.com/books/22179812,4787826441,ベイズ流医療統計 : 結局ベイズって何ができるの？,井上弘樹,診断と治療社,
https://bookmeter.com/books/22053350,4582946291,発禁本の世界 : 城市郎コレクション : 明治・大正・昭和の禁断の出版史,,平凡社,202409
https://bookmeter.com/books/22058817,4122075505,喫茶店文学傑作選 : 苦く、甘く、熱く は79-2 (中公文庫),"林,哲夫,1955-",中央公論新社,202408
https://bookmeter.com/books/22379156,4122076064,ロシア文学を学びにアメリカへ? ぬ3-2 (中公文庫),"沼野,充義,1954-",中央公論新社,202501
https://bookmeter.com/books/49351,4819700677,持駒使用の謎 : 日本将棋の起源,"木村, 義徳, 1940-,木村義徳 著",日本将棋連盟,"Wed, 10 Apr 2002 18:46:00 +0900"
https://bookmeter.com/books/22006,4582474098,放浪学生プラッターの手記 : スイスのルネサンス人,"Platter,Thomas,1499- 阿部,謹也,1935-2006",平凡社,198507
https://bookmeter.com/books/21583993,4814400497,雑に作る : 電子工作で好きなものを作る近道集 (Make : PROJECTS),"石川,大樹,1980- ギャル電 藤原,麻里菜,1993-",オーム社,202310
https://bookmeter.com/books/19139986,4873119782,プログラミングRust,"Blandy,Jim Orendorff,Jason Tindall,LeonoraF.S ほか",オーム社 (発売),202201
https://bookmeter.com/books/21686670,4814400594,ゼロから作るDeep Learning. 5,"斎藤,康毅,1984-",オーム社,202404
https://bookmeter.com/books/639338,4000068512,計算統計 1 11 (統計科学のフロンティア),"汪,金芳,1963- 甘利,俊一,1936-",岩波書店,200306
https://bookmeter.com/books/2652947,4130640720,乱数 (ＵＰ応用数学選書),伏見正則／著,東京大学出版会,19890301
https://bookmeter.com/books/607800,4254127855,計算統計学の方法 : ブートストラップ・EMアルゴリズム・MCMC 5 (シリーズ予測と発見の科学),"小西,貞則,1948- 越智,義道 大森,裕浩 北川,源四郎,1948- 有川,節夫,1941- ほか",朝倉書店,200803
https://bookmeter.com/books/2661118,4903814351,計算機シミュレーションのための確率分布乱数生成法,"四辻, 哲章,四辻哲章 著",プレアデス出版,"Wed, 5 Sep 2018 07:07:11 +0900"
https://bookmeter.com/books/109438,4000068520,計算統計 2 12 (統計科学のフロンティア),"伊庭,幸人,1959- 種村,正美,1946- 大森,裕浩 甘利,俊一,1936- ほか",岩波書店,200510
https://bookmeter.com/books/34239,4130420674,自然科学の統計学 (基礎統計学),東京大学教養学部統計学教室／編,東京大学出版会,19920801
https://bookmeter.com/books/46418,4254126654,サンプルサイズの決め方 (統計ライブラリー),"永田,靖,1957-数学",朝倉書店,200309
https://bookmeter.com/books/90990,4320017862,これなら分かる最適化数学 : 基礎原理から計算手法まで,"金谷,健一,1947-",共立出版,200509
https://bookmeter.com/books/1837691,4320016130,統計技法 第14巻 (工系数学講座),"宮川,雅巳,1957- 伊理,正夫,1933-2018",共立出版,199804
https://bookmeter.com/books/2208352,4563005525,経済・経営のための基礎数学 6,"深見,哲造,1928- 渡部,隆一,1928-1986",培風館,198405
https://bookmeter.com/books/703916,4811557018,EMアルゴリズムと不完全データの諸問題,"渡辺,美智子,1956- 山口,和範,1962-",多賀出版,200002
https://bookmeter.com/books/5155075,4486019245,素数夜曲 : 女王陛下のLISP,"吉田,武,1956-",東海大学出版会,201206
https://bookmeter.com/books/1856253,4501517204,マルチスプライン (情報科学セミナー),チャールズK.チュウイ／著 桜井明／訳 新井勉／訳,東京電機大学出版局,19910910
https://bookmeter.com/books/2195408,4501502509,スプライン関数入門 (情報科学セミナー),桜井明／編著 石井好／著 吉村和美／著 高山文雄／著,東京電機大学出版局,19810630
https://bookmeter.com/books/285676,4254126573,グラフィカルモデリング (統計ライブラリー),"宮川,雅巳,1957-",朝倉書店,199703
https://bookmeter.com/books/253143,4769905378,海王星の発見,"Grosser,Morton 高田,紀代志,1950-",恒星社厚生閣,198504
https://bookmeter.com/books/7671637,0521646529,Games of No Chance,Richard J. Nowakowski,Cambridge University Press,1998-11-13
https://bookmeter.com/books/773136,4621049984,組合せ最適化アルゴリズムの最新手法 : 基礎から工学応用まで,"Sait,SadiqM,1957- Youssef,Habib 白石,洋一,1954-",丸善,200203
https://bookmeter.com/books/114832,4254127820,情報量規準 2 (シリーズ〈予測と発見の科学〉),"小西,貞則,1948- 北川,源四郎,1948-",朝倉書店,200409
https://bookmeter.com/books/212492,4000103431,岩波講座ソフトウェア科学. 3,"石畑,清,1952-",岩波書店,198903
https://bookmeter.com/books/153821,4000061917,論理と計算のしくみ,"萩谷,昌己,1957- 西崎,真也",岩波書店,200706
https://bookmeter.com/books/351146,4320097351,コンピュータのなかの人工社会 : マルチエージェントシミュレーションモデルと複雑系,"山影,進,1949- 服部,正太",共立出版,200208
https://bookmeter.com/books/3780,4873112885,Binary hacks : ハッカー秘伝のテクニック100選,"高林,哲 鵜飼,文敏 佐藤,祐介,ソフトウェアエンジニア",オーム社,200611
https://bookmeter.com/books/114835,4894714310,楕円曲線暗号,"Blake,IanF Seroussi,Gadiel,1955- Smart,NigelPaul,1967- ほか",ピアソン・エデュケーション,200112
https://bookmeter.com/books/12653499,4320121740,簡潔データ構造 = Succinct Data Structures 8. 数理技法編 (アルゴリズム・サイエンスシリーズ),"定兼,邦彦,1971- 杉原,厚吉,1948- 室田,一雄,1955- 山下,雅史,1951-",共立出版,201802
https://bookmeter.com/books/8970219,4274050645,関数プログラミング珠玉のアルゴリズムデザイン,"Bird,Richard,1943- 山下,伸夫 オーム社",オーム社,201411
https://bookmeter.com/books/1456105,4254126174,組合せ最適化 : 短編集 14 (シリーズ「現代人の数理」),"久保,幹雄,1963- 松井,知己,1962-",朝倉書店,199901
https://bookmeter.com/books/1625911,4901683101,工学基礎離散数学とその応用 TKM-A2 (新・工科系の数学),"徳山,豪,1957-",サイエンス社,200311
https://bookmeter.com/books/422726,4756102131,はじめて読む486 : 32ビットコンピュータをやさしく語る,"蒲地,輝尚,1964-",アスキー,199504
https://bookmeter.com/books/651752,4320013425,証明の読み方・考え方 : 数学的思考過程への手引,"Solow,Daniel 安藤,四郎,1928-",共立出版,198506
https://bookmeter.com/books/10658050,4320111486,数学における証明と真理 = Proof and Truth in Mathematics : 様相論理と数学基礎論,"菊池,誠 佐野,勝彦 倉橋,太志 薄葉,季路",共立出版,201603
https://bookmeter.com/books/279649,4320016823,数理論理学,"松本,和夫,1922-",共立出版,200108
https://bookmeter.com/books/12739124,4627062419,Coq/SSReflect/MathCompによる定理証明 : フリーソフトではじめる数学の形式化,"萩原,学,1974- Affeldt,Reynald,1976-",森北出版,201804
https://bookmeter.com/books/13002876,4873118557,プログラミングRust,"Blandy,Jim Orendorff,Jason 中田,秀基,1967-",オーム社,201808
https://bookmeter.com/books/11664192,4048930567,純粋関数型データ構造,"Okasaki,Chris 稲葉,一浩,1982- 遠藤,侑介",KADOKAWA,201704
https://bookmeter.com/books/140804,4000067915,"群の発見 (数学,この大きな流れ)","原田,耕一郎,1941-",岩波書店,200111
https://bookmeter.com/books/12263683,4774192376,Haskell入門 : 関数型プログラミング言語の基礎と実践,"本間,雅洋 類地,孝介 逢坂,時響",技術評論社,201710
https://bookmeter.com/books/116528,4320121724,複雑さの階層 6(数理技法編) (アルゴリズム・サイエンスシリーズ),"荻原,光徳 杉原,厚吉,1948- 室田,一雄,1955- 山下,雅史,1951-",共立出版,200611
https://bookmeter.com/books/5362,4627813317,ブースティング : 学習アルゴリズムの設計技法 (知能情報科学シリーズ),"金森,敬文 畑埜,晃平 渡辺,治,1958- 小川,英光,1942-知能情報学",森北出版,200609
https://bookmeter.com/books/56502,4320121708,乱択アルゴリズム 4(数理技法編) (アルゴリズム・サイエンスシリーズ),"玉木,久夫,1952- 杉原,厚吉,1948- 室田,一雄,1955- 山下,雅史,1951-",共立出版,200808
https://bookmeter.com/books/2311927,4254117892,ネットワーク最適化とアルゴリズム 4 (シリーズ応用最適化),"繁野,麻衣子 久保,幹雄,1963- 田村,明久,1961- 松井,知己,1962-",朝倉書店,201010
https://bookmeter.com/books/2626933,4901683349,工学基礎最適化とその応用 TKM-A4 (新・工科系の数学),"矢部,博,1955-",サイエンス社,200603
https://bookmeter.com/books/503537,489100455X,コードコンプリート : 完全なプログラミングを目指して : マイクロソフト公式 上,"McConnell,Steve クイープ",日経BP出版センター,200503
https://bookmeter.com/books/387156,4915851249,パターン識別,"Duda,RichardO Hart,PeterElliot,1941- Stork,DavidG ほか",新技術コミュニケーションズ,200107
https://bookmeter.com/books/85593,4431709916,近似アルゴリズム,"Vazirani,VijayV 浅野,孝夫,1949-",シュプリンガー・フェアラーク東京,200211
https://bookmeter.com/books/85588,4431711821,計算困難問題に対するアルゴリズム理論 : 組合せ最適化・ランダマイゼーション・近似・ヒューリスティクス,"Hromkovič,Juraj 和田,幸一,1956- 増澤,利光,1959- 元木,光雄",シュプリンガー・フェアラーク東京,200512
https://bookmeter.com/books/575269,4274065979,ハッカーと画家 : コンピュータ時代の創造者たち,"Graham,Paul,1964- 川合,史朗",オーム社,200501
https://bookmeter.com/books/62593,4254127294,文化を計る : 文化計量学序説 5 (シリーズ<データの科学>),"村上,征勝,1945-",朝倉書店,200212
https://bookmeter.com/books/362188,4062581485,中国人郵便配達問題=コンピュータサイエンス最大の難関 148 (講談社選書メチエ),"西野,哲朗,1959-",講談社,199901
https://bookmeter.com/books/621479,4254126468,真贋の科学 : 計量文献学入門 6 (行動計量学シリーズ),"村上,征勝,1945-",朝倉書店,199409
https://bookmeter.com/books/12582064,4065020468,方程式のガロア群 : 深遠な解の仕組みを理解する B-2046 (ブルーバックス),"金,重明,1956-",講談社,201801
https://bookmeter.com/books/1874810,4130613057,スペクトル法による数値計算入門,石岡圭一／著,東京大学出版会,20041101
https://bookmeter.com/books/9440782,4791768515,コンピュータは数学者になれるのか? : 数学基礎論から証明とプログラムの理論へ,"照井,一成,1971-",青土社,201503
https://bookmeter.com/books/211996,479520098X,凸解析と最適化理論 5 (数理情報科学シリーズ),"田中,謙輔,1933-2000",牧野書店,199409
https://bookmeter.com/books/12472177,4908686033,Goならわかるシステムプログラミング,"渋川, よしき,渋川よしき 著",ラムダノート,"Tue, 12 Jun 2018 02:58:39 +0900"
https://bookmeter.com/books/1204219,4621033689,いかにして問題をとくか,,丸善,1985
https://bookmeter.com/books/8390489,0521617936,Introduction to Clustering Large and High-Dimensional Data,Jacob Kogan,Cambridge University Press,2007
https://bookmeter.com/books/11986521,4798148814,暗号技術のすべて = CIPHER and CODE : ALGORITHMS FOR SECURE SYSTEMS,"IPUSIRON,1979-",翔泳社,201708
https://bookmeter.com/books/184483,4431710256,暗号と確率的アルゴリズム入門 : 数学理論と応用,"Delfs,Hans Knebl,Helmut 林,芳樹,1954-",シュプリンガー・フェアラーク東京,200312
https://bookmeter.com/books/250848,4781912141,C言語による計算の理論 4 (Computer science library),"鹿島,亮",サイエンス社,200810
https://bookmeter.com/books/19467687,4296111914,電子工作パーツ制御完全攻略 : ラズパイ自由自在,"松岡,貴志 日経BP",日経BPマーケティング (発売),202203
https://bookmeter.com/books/4038691,476490392X,ゲームとパズルの計算量,"Hearn,RobertA Demaine,ErikD 上原,隆平",近代科学社,201108
https://bookmeter.com/books/11674018,4109100798,ザ・コレクター : 中世彩飾写本蒐集物語り,"内藤, 裕史, 1932-,内藤裕史 著",[object Object],"Mon, 29 May 2017 23:00:04 +0900"
https://bookmeter.com/books/479694,4480081216,レポートの組み立て方,木下是雄／著,筑摩書房,19940101
https://bookmeter.com/books/267675,4003111729,幕末維新パリ見聞記 : 成島柳北「航西日乗」・栗本鋤雲「暁窓追録」 31-117-2 (岩波文庫),"成島,柳北,1837-1884 栗本,鋤雲,1822-1897 井田,進也,1938-2016",岩波書店,200910
https://bookmeter.com/books/373685,4061594516,コーヒー・ハウス : 18世紀ロンドン、都市の生活史 (講談社学術文庫),"小林,章夫,1949-2021",講談社,200010
https://bookmeter.com/books/5015142,0062720171,AMO AMAS AMAT & MORE,Eugene Ehrlich,Harper Collins,1993-09-03
https://bookmeter.com/books/21704883,4309229115,山の怪奇百物語,山村民俗の会,河出書房新社,202401
https://bookmeter.com/books/21749861,B0CQ5489H7,Not_found_in_OpenBD,Not_found_in_OpenBD,Not_found_in_OpenBD,Not_found_in_OpenBD
https://bookmeter.com/books/14776852,4047358533,クトゥルフの呼び声 = THE CALL OF CTHULHU : ラヴクラフト傑作集 (BEAM COMIX),"Lovecraft,HowardPhillips,1890-1937 田邊,剛,1975-",KADOKAWA,201912
https://bookmeter.com/books/11172747,4047283169,狂気の山脈にて = AT THE MOUNTAINS OF MADNESS : ラヴクラフト傑作集 1 (BEAM COMIX),"田邊,剛,1975-",KADOKAWA,201610
https://bookmeter.com/books/13361204,404735483X,時を超える影 : ラヴクラフト傑作集. 2 (BEAM COMIX),"Lovecraft,HowardPhillips,1890-1937 田邊,剛,1975-",KADOKAWA,201901
https://bookmeter.com/books/12979928,4047352888,時を超える影 : ラヴクラフト傑作集. 1 (BEAM COMIX),"Lovecraft,HowardPhillips,1890-1937 田邊,剛,1975-",KADOKAWA,201808
https://bookmeter.com/books/10537234,4047308382,闇に這う者 = THE HAUNTER OF THE DARK : ラヴクラフト傑作集 (BEAM COMIX),"田邊,剛,1975-",KADOKAWA,201604
https://bookmeter.com/books/9861363,4047308048,異世界の色彩 = THE COLOUR OUT OF SPACE : ラヴクラフト傑作集 (BEAM COMIX),"田邊,剛,1975-",KADOKAWA,201510
https://bookmeter.com/books/8224144,4047299111,魔犬 = THE HOUND and Other Stories : ラヴクラフト傑作集 (BEAM COMIX),"田邊,剛,1975-",KADOKAWA,201409
https://bookmeter.com/books/20526003,4274230023,Rによる実証分析 : 回帰分析から因果分析へ,"星野,匡郎,1984- 田中,久稔,1974- 北川,梨津,1997-",オーム社,202301
https://bookmeter.com/books/86123,4254116330,統計学のための数学入門30講 (科学のことばとしての数学),"永田,靖,1957-数学",朝倉書店,200503
https://bookmeter.com/books/13256130,4785315792,入門複素関数 = An Introduction to Complex Analysis,"川平,友規",裳華房,201902
https://bookmeter.com/books/10190008,B0193M34D0,Not_found_in_OpenBD,Not_found_in_OpenBD,Not_found_in_OpenBD,Not_found_in_OpenBD
https://bookmeter.com/books/623179,4336034087,英国魔術結社の興亡 5,"King, Francis,江口, 之隆,フランシス・キング著 ; 江口之隆訳",国書刊行会,"Fri, 12 Sep 2025 14:43:04 +0900"
https://bookmeter.com/books/590048,4336052174,日本刑罰風俗図史,"藤沢,衛彦,1885-1967 伊藤,晴雨,1882-1961",国書刊行会,201004
https://bookmeter.com/books/14541814,4585200703,専門図書館探訪 : あなたの「知りたい」に応えるガイドブック (ライブラリーぶっくす),"青柳,英治 長谷川,昭子 専門図書館協議会",勉誠出版,201910
https://bookmeter.com/books/243075,4651501931,現代民話考 3 (偽汽車・船・自動車の笑いと怪談),"松谷, みよ子, 1926-2015,松谷みよ子 [著]",立風書房,"Wed, 11 Mar 2015 07:04:30 +0900"
https://bookmeter.com/books/2221740,4639011636,上代説話事典,"大久間,喜一郎,1917-2012 乾,克己,1929-2003",雄山閣出版,199305
https://bookmeter.com/books/14285131,4787220845,疎開体験の戦後文化史,李承俊／著,青弓社,20190927
https://bookmeter.com/books/18039046,4787274392,コティングリー妖精事件,井村君江／編著 浜野志保／編著,青弓社,20210625
https://bookmeter.com/books/4651867,4787220454,テキヤ稼業のフォークロア,厚香苗／著,青弓社,20120218
https://bookmeter.com/books/19702957,4787274465,クラシック偽作・疑作大全,近藤健児／著 久保健／著,青弓社,20220622
https://bookmeter.com/books/1327516,4639018126,江戸牢獄・拷問実記 13 (江戸時代選書),"横倉,辰次,1904-1983",雄山閣,200311
https://bookmeter.com/books/905118,4274085929,機械制御入門 (図解メカトロニクス入門シリーズ),"末松,良一,1943-",オーム社,198803
https://bookmeter.com/books/1589026,4791753143,オカルトの図像学,"Gettings,Fred 阿部,秀典,1962-",青土社,199406
https://bookmeter.com/books/90363,4875021208,薔薇十字の覚醒 : 隠されたヨーロッパ精神史,"Yates,FrancesAmelia 山下,知夫",工作舎,198607
https://bookmeter.com/books/74250,4314005920,化学の結婚,"Andreä,JohannValentin,1586-1654 種村,季弘,1933-2004",紀伊国屋書店,199305
https://bookmeter.com/books/109606,4274131491,わかりやすいパターン認識,"石井,健一郎,1948-",オーム社,199808
https://bookmeter.com/books/12276595,4320124227,速習強化学習 : 基礎理論とアルゴリズム,"Szepesvári,Csaba 小山田,創哲 前田,新一 小山,雅典",共立出版,201709
https://bookmeter.com/books/19985814,427422905X,ドローンのつくり方・飛ばし方 : 構造、原理から製作・カスタマイズまで,"野波,健蔵,1949- 鈴木,智 王,偉 三輪,昌史",オーム社,202208
https://bookmeter.com/books/20971883,4274230384,#趣味で作る人工衛星,リーマンサットスペーシズ,オーム社,202304
https://bookmeter.com/books/12417425,B00KWEXEWK,Not_found_in_OpenBD,Not_found_in_OpenBD,Not_found_in_OpenBD,Not_found_in_OpenBD
https://bookmeter.com/books/9245213,443420159X,ハッカーのたのしみ : 本物のプログラマはいかにして問題を解くか,"Warren,HenryS 滝沢,徹 鈴木,貢 赤池,英夫",星雲社,201412
https://bookmeter.com/books/20572056,4297133601,ゲームで学ぶ探索アルゴリズム実践入門 : 木探索とメタヒューリスティクス,"青木,栄太,1990-",技術評論社,202303
https://bookmeter.com/books/15556819,4873119065,ゼロから作るDeep Learning 3,"斎藤,康毅,1984-",オーム社,202004
https://bookmeter.com/books/662033,4274502481,統計的機械学習 : 生成モデルに基づくパターン認識 (Tokyo tech be-text),"杉山,将",オーム社,200909
https://bookmeter.com/books/20716400,4787220985,幻の麺料理 再現100品,魚柄仁之助／著,青弓社,20230327
https://bookmeter.com/books/16332906,4839968519,作ろう!CPU : 基礎から理解するコンピューターのしくみ (Compass Programming),"上原,周,1989-",マイナビ出版,202008
https://bookmeter.com/books/15924938,4065201748,ゼロからできるMCMC : マルコフ連鎖モンテカルロ法の実践的入門,"花田,政範 松浦,壮,1974-",講談社,202006
https://bookmeter.com/books/20468010,4639028733,拷問刑罰史 = History of Torture & Punishment,"名和,弓雄,1912-2006",雄山閣,202211
https://bookmeter.com/books/600029,4254117639,確率と統計 13 (現代基礎数学),"藤澤,洋徳 新井,仁之,1959- 小島,定吉,1952- 清水,勇二,1958-",朝倉書店,200612
https://bookmeter.com/books/412577,4489020368,入門ベイズ統計 : 意思決定の理論と発展,"松原,望,1942-",東京図書,200806
https://bookmeter.com/books/77238,458283373X,古本蘊蓄,"八木,福次郎,1915-2012",平凡社,200710
https://bookmeter.com/books/1101818,4873618487,理工系のための実践的微分積分,"山田,直記 吉田,守 福嶋,幸生",学術図書出版社,200701
https://bookmeter.com/books/19215692,4582824935,防災アプリ特務機関NERV : 最強の災害情報インフラをつくったホワイトハッカーの10年,"川口,穣,1987-",平凡社,202202
https://bookmeter.com/books/20395828,4065301955,ゼロから学ぶRust : システムプログラミングの基礎から線形型システムまで,"高野,祐輝",講談社,202212
https://bookmeter.com/books/20300084,4274229513,「モーター、マジわからん」と思ったときに読む本,"森本,雅之",オーム社,202210
https://bookmeter.com/books/19980291,4480511369,紋章学入門 モ－２０－１ (ちくま学芸文庫),森護／著,筑摩書房,20220810
https://bookmeter.com/books/4371,4480087990,エロティシズム,ジョルジュ・バタイユ／著 酒井健／翻訳,筑摩書房,20040101
https://bookmeter.com/books/19606621,4480511156,衣服のアルケオロジー ヘ－１４－１ (ちくま学芸文庫),フィリップ・ペロー／著 大矢タカヤス／翻訳,筑摩書房,20220512
https://bookmeter.com/books/18847642,4274227820,セルオートマトンによる知能シミュレーション : 天然知能を実装する,"浦上,大輔 郡司,ペギオ幸夫,1959-",オーム社,202111
https://bookmeter.com/books/20060901,4065260973,歴史学者という病 2670 (講談社現代新書),"本郷,和人,1960-",講談社,202208
https://bookmeter.com/books/11753215,4010377046,総合的研究論理学で学ぶ数学 : 思考ツールとしてのロジック,,旺文社,201705
https://bookmeter.com/books/13412495,4866151021,スバラシク実力がつくと評判の統計学キャンパス・ゼミ : 大学の数学がこんなに分かる!単位なんて楽に取れる!,"馬場, 敬之, 1955-,馬場敬之 著",マセマ出版社,"Thu, 10 Jan 2019 22:43:59 +0900"
https://bookmeter.com/books/17561831,4582447139,中世ヨーロッパ : ファクトとフィクション,"Black,WinstonE.,1977- 大貫,俊夫,1978-",平凡社,202104
https://bookmeter.com/books/9657576,4163902465,帳簿の世界史,"Soll,Jacob,1968- 村井,章子",文藝春秋,201504
https://bookmeter.com/books/13098818,4532322030,会計の世界史 = World History of Accounting & Finance : イタリア、イギリス、アメリカ-500年の物語,"田中,靖浩,1963-",日本経済新聞出版社,201809
https://bookmeter.com/books/14944704,4560088640,古代スラヴ語の世界史,"服部,文昭,1954-",白水社,202001
https://bookmeter.com/books/4555694,4903487520,物語英語の歴史,"Gooden, Philip,田口, 孝夫, 1947-,フィリップ・グッデン 著,田口孝夫 監訳",悠書館,"Thu, 17 May 2012 00:00:58 +0900"
