url,title,published_date
https://posfie.com/@taizone123/p/N8iLVCv,平沢進氏によるレーザーハープの解説,2014-09-25T19:28:30+09:00
https://posfie.com/@kaiedak/p/EDsdtr8,Nスペ「映像の世紀」でクロアチアのプロパガンダとして紹介された映像、実は逆に右傾化やプロパガンダを批判するビデオクリップだった件【デジタル・リマスター版の変更点追記】,2015-02-21T22:14:51+09:00
https://posfie.com/@yahoowallstreet/p/98jrZVk,実際「トラックボール型マウス」って良いの？悪いの？ツイッター民の声をまとめてみた,2023-01-12T19:46:46+09:00
https://posfie.com/@d_v_osorezan/p/igME8sw,ツイートオブザイヤー2022,2022-12-31T04:26:17+09:00
https://posfie.com/@kasuga391/p/llWQ0YG,「バダブーン姫のふしぎな物語」と、その原書の発見まで,2022-11-04T00:23:29+09:00
https://posfie.com/@Thassa_block/p/czT1tKz,人文・社会系知識人が社会に向き合うということ･･･なぜ信用されないか,2022-10-18T20:58:14+09:00
https://posfie.com/@azukiglg/p/mxgFHet,インターネット老人会からの提言：昔から「ああ」であるひろゆきへの対応スキルを会得すると、SNSの面倒事への対処/回避スキルが大幅上昇する話。,2022-10-08T07:34:27+09:00
https://posfie.com/@hsjoihs/p/mblW6RO,数学屋さんとCS屋さんで問題意識とする点が異なるため、片方の問題意識がもう片方に上手く伝わらないという例,2022-09-04T13:03:39+09:00
https://posfie.com/@m_sigepon/p/6GuKWFO,商業モデルを公開してくれる凄い時代！！色んなモデルを比較考察するときに意識した方が良いのは何か！？のまとめ #3DCG #Modeling #Maya #Blender #b3d,2022-08-18T12:12:48+09:00
https://posfie.com/@inori1995/p/LGvHHoL,テレ東の『世界ナゼそこに？日本人』には統一教会の合同結婚式でで嫁いだ人も多数出演。行く国は選べず、日本へ帰ることは許されない,2022-07-15T01:28:52+09:00
https://posfie.com/@MAROCKs/p/4lK2eqj,権利者に二次創作の許諾願いをすると逆効果になったりするよ,2022-08-08T13:44:46+09:00
https://posfie.com/@saitamacolabo/p/0ZfHPDl,「いちばんやさしいWeb3の教本」のひどさが話題ですが、他のWeb3本を見てみたらだいたい同じレベルで、イケダハヤトのWeb3本は「いちばんやさしいWeb3の教本」よりひどかったらしい,2022-07-23T19:11:23+09:00
https://posfie.com/@yoshiki_anime/p/zdOLJeH,ガチのBASTARD!オタク、ネトフリの乳袋表現が気に入らず12時間にわたってBASRTARD！について語り続ける,2022-07-03T09:17:26+09:00
https://posfie.com/@tv_usage/p/SBAikCF,山岡士郎と海原雄山が庶民過ぎる食べ方を競う『卑しんぼ』,2022-06-26T11:11:00+09:00
https://posfie.com/@Count_Down_000/p/CG111ON,ITエンジニアは何か頼むと「めんどくせーな」と言い出す方が信頼できます。「頑張ります！」と言う奴ほどバックれます,2020-12-12T05:31:13+09:00
https://posfie.com/@petaritape/p/RatoVNF,部下のマネジメントに関する本を最近よく読んでいるんだけど、「会社員は仕事のやる気がある」ことを前提に書かれていて役に立たないケースが多いんだよね→「ただし空気抵抗は考えないものとすると同じ」,2022-06-10T18:34:26+09:00
https://posfie.com/@Romly/p/mdMhlW3,ウマ娘の二次創作ガイドラインと敢えてそれに立ち向かう海外勢 The Uma-Musume fanart guideline and westerners intentionally ignoring it.,2021-05-02T00:08:45+09:00
https://posfie.com/@hsjoihs/p/CIyNTiw,"""shout out to"" および ""go off"" が生んだコミュニケーションの齟齬",2022-05-20T14:42:02+09:00
https://posfie.com/@dorasuto_/p/nLQtFCw,ドラえもんとコロ助の比較から見るロボットキャラの「ロボット」としての自覚や周囲の反応について,2022-05-20T19:20:57+09:00
https://posfie.com/@rakuda2010/p/i9CYDxE,「BOØWY＝ヤンキー文化」？あらゆる世代、地域の方々によるBOØWY体験談,2020-10-21T23:15:07+09:00
https://posfie.com/@dorasuto_/p/AjWffYf,晩年の藤子F先生が語るエコロジー論と『ドラえもん地球救出大作戦』,2022-04-23T19:11:40+09:00
https://posfie.com/@naotoakiyama/p/fE53S57,本(数学書)の読み方,2010-05-11T08:23:05+09:00
https://posfie.com/@dorasuto_/p/lwM7CmD,コレクターも作者本人もわからない謎の本『ドラえもんのおもしろ統計Book』を図書館から借りてきた,2022-04-16T20:11:29+09:00
https://posfie.com/@petaritape/p/ZkTKYYX,メスの文鳥は発情期になると人に恋をするので、頭や背中をなでたりすると卵を産みます「ほらあなたの子よ」「認知してよ！」,2022-04-16T21:54:09+09:00
https://posfie.com/@yukinoko811/p/3KmQpJK,「性的搾取、性的消費、性的客体化、性的モノ化、性的対象化」という言葉の『誤用』について,2022-04-06T21:55:18+09:00
https://posfie.com/@tv_usage/p/6dpVKYI,論文「ロシアにおける遵法精神の欠如」が強烈な内容だと話題に,2022-04-06T11:44:14+09:00
https://posfie.com/@9888Gyustar/p/B9JHvRe,"新卒さんがノートを取れない、と聞いて→てっきり""あるある""的な話かと思ったら、もうちょい深刻な話だった",2022-03-31T20:27:47+09:00
https://posfie.com/@Mirage_Lily/p/3oQoQId,大人の発達障害、カミングアウト。ADHDのカバン。「こんなバカみたいなことで必死になっているのをーただ…わかってほしかった」,2022-02-12T19:12:06+09:00
https://posfie.com/@kyslog/p/8vzZyNh,社会科学的意識高い系マウンティング合戦,2016-11-05T11:28:21+09:00
https://posfie.com/@Count_Down_000/p/hflYRb3,オタクはすぐに軍師とかプロデューサーになりたがるけど、人心掌握とか根回しとか一番必要になってくるポジションなので無理です。,2022-03-27T10:46:50+09:00
https://posfie.com/@kyoheif/p/59Ti8J1,「ソフトウェア工学は失敗している」のか？,2013-03-23T16:32:52+09:00
https://posfie.com/@toobadsennin/p/RXkYzMQ,【R-18】ぐだ子の自縛オナニーを目撃してしまう話,2018-02-14T01:38:38+09:00
https://posfie.com/@ModeWater/p/W5lKUdj,論文を書くための情報管理方法まとめ　【 @takakotanaka 】,2011-09-29T12:14:17+09:00
https://posfie.com/@Colorless_Ideas/p/Zv6eF02,台湾で1992年まで出版されていた模倣版ドラえもん（青文ドラ）の研究,2018-02-17T14:41:41+09:00
https://posfie.com/@nirvanaheim/p/RumJ4en,ラーメン発見伝読書感想ログ 〜「如何に美味しんぼの発展的後継者であるか」を添えて 〜,2022-02-02T22:40:01+09:00
https://posfie.com/@nanasi58/p/PIRbyPC,"実在児童の被害よりも「自分の不快感」の解消を優先したくて、「児童虐待記録物」の取り締まりをしたがらない方々は非常に多い。そう言った人たちの意見が通ってしまって出来上がったのが「""児童ポルノ""規制法」です。絵に対して児童ポルノという語を使う責任は余りに重い",2021-11-28T04:09:15+09:00
https://posfie.com/@wvwwwwwwwwwwvw/p/t3aLH6V,"Netflix新聞記者、海外の反応「彼らにとって、新聞とはネットと格が違う ""高貴なる教え"" らしい、子供じみた報道観だ」",2022-01-21T10:40:44+09:00
https://posfie.com/@ozero/p/V5tLZ0E,「bit全巻電子化記念に付きLISP記事全部読む」,2022-01-17T12:08:09+09:00
