bookmeter_url,isbn_or_asin,book_title,author,publisher,published_date,exist_in_Sophia,exist_in_UTokyo,sophia_opac,utokyo_opac,sophia_mathlib_opac,description
https://bookmeter.com/books/422726,4756102131,はじめて読む486 : 32ビットコンピュータをやさしく語る,"蒲地,輝尚,1964-",アスキー,199504,No,Yes,,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BN1174901X,,
https://bookmeter.com/books/651752,4320013425,証明の読み方・考え方 : 数学的思考過程への手引,"Solow,Daniel 安藤,四郎,1928-",共立出版,198506,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BN00614970,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BN00614970,https://mathlib-sophia.opac.jp/opac/Advanced_search/search?isbn=9784320013421&mtl1=1&mtl2=1&mtl3=1&mtl4=1&mtl5=1,
https://bookmeter.com/books/10658050,4320111486,数学における証明と真理 = Proof and Truth in Mathematics : 様相論理と数学基礎論,"菊池,誠 佐野,勝彦 倉橋,太志 薄葉,季路",共立出版,201603,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BB20937821,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB20937821,,
https://bookmeter.com/books/279649,4320016823,数理論理学,"松本,和夫,1922-",共立出版,200108,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?isbn=4320016823,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA53199671,,
https://bookmeter.com/books/12739124,4627062419,Coq/SSReflect/MathCompによる定理証明 : フリーソフトではじめる数学の形式化,"萩原,学,1974- Affeldt,Reynald,1976-",森北出版,201804,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BB25944631,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB25944631,,
https://bookmeter.com/books/13002876,4873118557,プログラミングRust,"Blandy,Jim Orendorff,Jason 中田,秀基,1967-",オーム社,201808,No,Yes,,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB26620067,,
https://bookmeter.com/books/11664192,4048930567,純粋関数型データ構造,"Okasaki,Chris 稲葉,一浩,1982- 遠藤,侑介",KADOKAWA,201704,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BB23508366,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB23508366,,
https://bookmeter.com/books/140804,4000067915,"群の発見 (数学,この大きな流れ)","原田,耕一郎,1941-",岩波書店,200111,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BA54713307,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA54713307,https://mathlib-sophia.opac.jp/opac/Advanced_search/search?isbn=9784000067911&mtl1=1&mtl2=1&mtl3=1&mtl4=1&mtl5=1,
https://bookmeter.com/books/12263683,4774192376,Haskell入門 : 関数型プログラミング言語の基礎と実践,"本間,雅洋 類地,孝介 逢坂,時響",技術評論社,201710,No,Yes,,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB24570434,,
https://bookmeter.com/books/116528,4320121724,複雑さの階層 6(数理技法編) (アルゴリズム・サイエンスシリーズ),"荻原,光徳 杉原,厚吉,1948- 室田,一雄,1955- 山下,雅史,1951-",共立出版,200611,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BA79325228,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA79325228,,
https://bookmeter.com/books/5362,4627813317,ブースティング : 学習アルゴリズムの設計技法 (知能情報科学シリーズ),"金森,敬文 畑埜,晃平 渡辺,治,1958- 小川,英光,1942-知能情報学",森北出版,200609,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BA78198431,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA78198431,,
https://bookmeter.com/books/56502,4320121708,乱択アルゴリズム 4(数理技法編) (アルゴリズム・サイエンスシリーズ),"玉木,久夫,1952- 杉原,厚吉,1948- 室田,一雄,1955- 山下,雅史,1951-",共立出版,200808,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BA86721269,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA86721269,,
